path	tonic(hz)	tradition	artist_name	gender	vocal_instrumental
TonicDataset/CM/audio/9a6c50a7-2b7a-45b5-bad0-a7b2dd3e0169_402-582.mp3	139.676	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9a6c50a7-2b7a-45b5-bad0-a7b2dd3e0169_805-985.mp3	139.445	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9a6fc3fb-6434-4216-91a6-b4c16406482b_0-180.mp3	179.488	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9b01c16f-0e27-446b-b927-15a912b2f862_0-180.mp3	130.769	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9bb4aa9f-1e14-4193-876d-261a4d8f59f4_0-180.mp3	142.086	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9c017a70-3bd2-438b-8ada-e9ab82e40089_0-180.mp3	156.056	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9cbf0762-cce3-42c7-babe-aca8888b7a18_0-180.mp3	142.342	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9e27e670-090b-4191-b871-82e4c18b7be1_0-180.mp3	206.394	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9f273724-431e-4d46-95f7-d74ca1fdb14e_0-180.mp3	131.703	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a082201d-99ac-43dd-bad6-71cb8cd8d44c_0-180.mp3	131.425	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a_0-180.mp3	131.385	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a_442-622.mp3	131.672	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a_884-1064.mp3	131.425	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a4d32899-e27c-4aa1-9620-dafbcdecec0c_0-180.mp3	141.5	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28_0-180.mp3	140.049	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28_1306-1486.mp3	140.136	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28_2612-2792.mp3	140.373	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd_0-180.mp3	207.015	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd_1128-1308.mp3	207.294	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd_564-744.mp3	206.575	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462_0-180.mp3	158.924	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462_467-647.mp3	158.808	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462_935-1115.mp3	159.196	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8ded29b-b001-4be2-9134-81aacdb8dad0_0-180.mp3	190.012	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a8f47b67-7e60-4941-95ff-da9f2969246d_0-180.mp3	178.426	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8fa188e-4be8-4499-bce1-a9ab37df74ff_0-180.mp3	129.503	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931_0-180.mp3	145.419	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931_1016-1196.mp3	144.77	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931_2032-2212.mp3	145.88	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/abee3d98-f392-4a84-a570-3ae3ac7666da_0-180.mp3	197.695	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/ace42e6f-549b-4ab0-b7ee-c94e5f36da1a_0-180.mp3	130.544	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717_0-180.mp3	156.099	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717_436-616.mp3	155.052	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717_873-1053.mp3	154.838	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/afd2b465-4313-42b3-984e-40ea1aabab10_0-180.mp3	129.609	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b60da3ab-776e-4a76-a8da-f21e4891584a_0-180.mp3	200.168	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/b66568ca-28cf-4589-80cb-ed2e03bffbfe_0-180.mp3	130.981	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b6e55559-aa51-47a8-96d7-5d72045abf2c_0-180.mp3	142.394	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea_0-180.mp3	139.297	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea_1322-1502.mp3	139.417	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea_661-841.mp3	139.998	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b821486b-b734-4c8e-b876-ccb6519d121f_0-180.mp3	132.701	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9_0-180.mp3	159.687	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9_458-638.mp3	159.815	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9_917-1097.mp3	159.67	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b8b1d8d2-dc06-4430-bccb-1b7dac147a9e_0-180.mp3	139.817	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bac62967-76b2-454c-b339-575113eec02d_0-180.mp3	190.317	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bb6c78f8-8f00-4da3-b283-4a4dd701cb5d_0-180.mp3	125.688	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bb84c16a-f627-497c-9788-ec541337e335_0-180.mp3	196.892	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bbbbea5b-bba7-44e1-90fc-0fca0a0b65a3_0-180.mp3	192.675	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bbee764d-7406-47ce-821a-a82030b89eca_0-180.mp3	197.684	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27_0-180.mp3	142.78	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27_449-629.mp3	142.64	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27_899-1079.mp3	142.871	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bd81085d-43fb-4f53-ae33-7291ce7eefac_0-180.mp3	132.973	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/be9ce223-4086-4002-a417-92c13b979b34_0-180.mp3	131.879	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bf0ea122-796b-47f0-8768-e8b88af678ad_0-180.mp3	205.903	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/c0945b31-038d-4473-bba7-01039e72ee5f_0-180.mp3	138	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c218fbdf-667f-46b9-a843-2151ec4bfb82_0-180.mp3	125.535	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8_0-180.mp3	145.314	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8_380-560.mp3	145.252	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8_761-941.mp3	145.106	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c6758c9e-fd4e-4d55-a250-5283fff6741f_0-180.mp3	205.961	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/c82417ab-6976-4115-b607-025c4665e5b8_0-180.mp3	142.084	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c9ebd1b1-3d57-403a-b94f-977c25c2fd8f_0-180.mp3	156.986	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ca323119-2bba-40df-ab7c-8bb1eeb860a8_0-180.mp3	277.35	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/cb21529f-d90a-4edd-9944-1e73168d188c_0-180.mp3	131.117	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cbcba04b-023b-40e0-a5e8-04260ad3efdd_0-180.mp3	140.674	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/cbcba04b-023b-40e0-a5e8-04260ad3efdd_1478-1658.mp3	141.304	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/cbcba04b-023b-40e0-a5e8-04260ad3efdd_739-919.mp3	139.971	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/cc0f6bbe-f9c7-4978-8380-dcaf9ae44182_0-180.mp3	129.118	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cce8842d-65b6-42ca-a76a-6a81410bdaee_0-180.mp3	146.089	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cce8842d-65b6-42ca-a76a-6a81410bdaee_1450-1630.mp3	145.648	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cce8842d-65b6-42ca-a76a-6a81410bdaee_2901-3081.mp3	146.27	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd1ea663-74da-4e03-9699-a6e61dda9f05_0-180.mp3	131.416	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd1ea663-74da-4e03-9699-a6e61dda9f05_1386-1566.mp3	132.173	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd1ea663-74da-4e03-9699-a6e61dda9f05_693-873.mp3	131.896	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd7cc258-11cc-4c77-a045-0c89f320bbb0_0-180.mp3	130.672	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd7cc258-11cc-4c77-a045-0c89f320bbb0_456-636.mp3	131.086	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/cd7cc258-11cc-4c77-a045-0c89f320bbb0_913-1093.mp3	130.585	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d0c5220e-7a69-4a35-93cf-ca4cd62a9461_0-180.mp3	148.766	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d17fc49c-5c9a-4dd2-9e1e-334078473e63_0-180.mp3	207.015	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/d1f1911e-b2a5-4f6a-a890-63c193e83eee_0-180.mp3	155.263	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d31e2f32-75df-4b1f-817f-5c7baeba2a78_0-180.mp3	125.304	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d37c129e-cefc-4f81-818b-9f9368c5e8d5_0-180.mp3	206.381	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/d39c9b50-a0ee-4d93-8fd9-d8375b0e236a_0-180.mp3	213.872	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/d39c9b50-a0ee-4d93-8fd9-d8375b0e236a_385-565.mp3	213.735	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/d39c9b50-a0ee-4d93-8fd9-d8375b0e236a_770-950.mp3	213.935	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/d44c1914-b3ee-4948-af86-d07fde13c1b4_0-180.mp3	143.177	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d44c1914-b3ee-4948-af86-d07fde13c1b4_1760-1940.mp3	144.181	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d44c1914-b3ee-4948-af86-d07fde13c1b4_880-1060.mp3	143.068	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d5c662c7-40bd-41ca-bafd-aae971f38c0e_0-180.mp3	147.815	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d740142e-9c1a-4bad-a9f0-cb5e771ceb6f_0-180.mp3	137.372	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d794bd7f-4398-4194-a186-7c41753699bc_0-180.mp3	143.432	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d794bd7f-4398-4194-a186-7c41753699bc_1132-1312.mp3	144.787	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d794bd7f-4398-4194-a186-7c41753699bc_566-746.mp3	143.284	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/d88f2c34-6f93-48b2-9910-e4a8a35aedbb_0-180.mp3	162.2	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d88f2c34-6f93-48b2-9910-e4a8a35aedbb_483-663.mp3	160.749	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/d88f2c34-6f93-48b2-9910-e4a8a35aedbb_967-1147.mp3	161.343	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/dbf00776-2fdf-4f5d-941a-7cf78d81d0c8_0-180.mp3	138.851	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/df7c36ca-3a88-41c3-b3f1-75a47f7f80d4_0-180.mp3	134.187	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/df7c36ca-3a88-41c3-b3f1-75a47f7f80d4_1457-1637.mp3	133.567	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/df7c36ca-3a88-41c3-b3f1-75a47f7f80d4_728-908.mp3	133.587	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e00a3860-8ae2-400b-8300-4d72204969b3_0-180.mp3	144.889	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e00a3860-8ae2-400b-8300-4d72204969b3_1755-1935.mp3	146.271	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e00a3860-8ae2-400b-8300-4d72204969b3_877-1057.mp3	144.835	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e01519b8-8b84-47a5-9a9e-04c39022ae5e_0-180.mp3	131.884	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e04aba4a-e384-4635-8247-ed4b74d86392_0-180.mp3	134.491	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e151896b-73ff-402f-a1bd-f64d5d99d3a6_0-180.mp3	142.064	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e192bf26-c5eb-477a-9899-406732a7893c_0-180.mp3	147.511	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e192bf26-c5eb-477a-9899-406732a7893c_1243-1423.mp3	147.553	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e192bf26-c5eb-477a-9899-406732a7893c_621-801.mp3	147.048	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e19cf76f-bf33-4499-9725-2b4d11b02ddb_0-180.mp3	131.608	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e19cf76f-bf33-4499-9725-2b4d11b02ddb_1001-1181.mp3	262.794	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e19cf76f-bf33-4499-9725-2b4d11b02ddb_2002-2182.mp3	131.306	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e297ca60-88be-4beb-a5a4-3dc82dcee27e_0-180.mp3	138.326	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/e3022461-c92f-484d-9373-11d3a5fb5e15_0-180.mp3	148.559	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e4c855f9-a2df-4ba9-b06f-34b714d7aa31_0-180.mp3	156.102	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/e509dd9f-4ee7-4310-afdb-e2d5711713f9_0-180.mp3	129.225	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/e58b1f63-c035-4ace-9764-82682b80c7f8_0-180.mp3	206.154	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/e5f267fa-2c14-4b13-8281-db6f34175fad_0-180.mp3	134.476	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/eadae381-006f-4a68-87ac-ade75ecaf968_0-180.mp3	142.625	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/eae60e68-7163-4712-88d4-f8fcccb5ad3e_0-180.mp3	138.288	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/eae60e68-7163-4712-88d4-f8fcccb5ad3e_397-577.mp3	138.761	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/eae60e68-7163-4712-88d4-f8fcccb5ad3e_794-974.mp3	137.757	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ec4fa3a8-4e61-4170-a452-b006c58842b7_0-180.mp3	179.458	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ec72bec8-48f2-42a1-9a17-23e7330cd8da_0-180.mp3	144.17	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ee2a7e27-f0f4-49a8-b882-169397b3cca8_0-180.mp3	138.655	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/f010ebe7-0761-4af4-9e62-526be8f051e5_0-180.mp3	142.263	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f010ebe7-0761-4af4-9e62-526be8f051e5_1075-1255.mp3	143.407	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f010ebe7-0761-4af4-9e62-526be8f051e5_537-717.mp3	142.54	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f0b1b175-7cc6-4693-bc7e-862e77b663fd_0-180.mp3	150.726	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f0c0c995-012e-458a-baae-6c03ea7a598a_0-180.mp3	141.918	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/f0c0c995-012e-458a-baae-6c03ea7a598a_1656-1836.mp3	142.234	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/f0c0c995-012e-458a-baae-6c03ea7a598a_828-1008.mp3	140.901	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/f2946bb4-e863-422c-9555-47842cfb0dd7_0-180.mp3	131.21	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f2f08761-2e2d-4ead-8194-95e441f1a32d_0-180.mp3	142.081	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f30cc3e2-1090-405f-a54c-15613682adb2_0-180.mp3	155.171	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f4b9e94f-7459-4c98-85bd-be1e6823332f_0-180.mp3	118.96	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f4b9e94f-7459-4c98-85bd-be1e6823332f_1127-1307.mp3	120.909	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f4b9e94f-7459-4c98-85bd-be1e6823332f_563-743.mp3	120.738	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f5395581-b837-479f-92cf-28e02ddd6ff2_0-180.mp3	131.11	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f60ab9a4-c1bd-411f-8f64-52915bb5fbb7_0-180.mp3	131.244	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f7c07ffe-ecf4-4ff4-9dba-46cb57e93657_0-180.mp3	184.833	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/f80afa32-953d-442a-b4e6-207a98d42706_0-180.mp3	134.422	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f8a59e96-d548-4ac1-bed6-9cee22fcf23a_0-180.mp3	134.659	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f8c19166-34d9-4cc7-a7ab-3f128faf282f_0-180.mp3	146.464	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f8c19166-34d9-4cc7-a7ab-3f128faf282f_363-543.mp3	147.218	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f8c19166-34d9-4cc7-a7ab-3f128faf282f_726-906.mp3	147.403	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/fa61b3ec-f0cc-4ff8-9b8b-498f88d6cf6a_0-180.mp3	160.577	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/fa61b3ec-f0cc-4ff8-9b8b-498f88d6cf6a_439-619.mp3	160.326	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/fa61b3ec-f0cc-4ff8-9b8b-498f88d6cf6a_878-1058.mp3	159.677	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/faf6650c-9bc7-443a-98cc-777fb8b4730a_0-180.mp3	233.146	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/faf6650c-9bc7-443a-98cc-777fb8b4730a_432-612.mp3	232.989	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/faf6650c-9bc7-443a-98cc-777fb8b4730a_865-1045.mp3	234.687	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/fb7fcd7b-5dab-4186-a29b-1315fa65ac3f_0-180.mp3	135.715	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/fcaf0f41-b69b-4052-ab3a-75e77b99b445_0-180.mp3	185.389	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/fd332fde-6830-4861-b8a0-d987f339a1b1_0-180.mp3	128.964	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/fe63aa10-bfa0-4dc6-9845-e57811c2feaa_0-180.mp3	206.155	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/ff70a092-0893-4836-a2a2-7ea654d171c9_0-180.mp3	233.461	Hindustani	NA	Female	vocal
