path	tonic(hz)	tradition	artist_name	gender	vocal_instrumental
TonicDataset/CM/audio/682176db-677a-4e95-9a53-82b1f79305ed_0-180.mp3	136.91	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/682d6bc4-21d5-4075-8842-b40d56308e9d_0-180.mp3	130.719	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/68ecc764-b0da-4919-affe-8a50d558cbbf_0-180.mp3	232.73	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/68ecc764-b0da-4919-affe-8a50d558cbbf_1510-1690.mp3	232.931	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/68ecc764-b0da-4919-affe-8a50d558cbbf_755-935.mp3	233.343	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/6947a381-b668-4e10-a6ac-4e72d4af0a8f_0-180.mp3	284.532	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/6947a381-b668-4e10-a6ac-4e72d4af0a8f_1292-1472.mp3	284.574	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/6947a381-b668-4e10-a6ac-4e72d4af0a8f_646-826.mp3	284.633	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/6a0857d0-512e-46d9-b7bf-7c53a46c792a_0-180.mp3	155.218	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/6a58af7a-8fbd-452f-bee2-44f1e64c7e60_0-180.mp3	307.37	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6a58af7a-8fbd-452f-bee2-44f1e64c7e60_375-555.mp3	305.694	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6a58af7a-8fbd-452f-bee2-44f1e64c7e60_750-930.mp3	306.624	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6b2d0b03-d7c9-4171-bc9b-f0b0568a9cbc_0-180.mp3	125.325	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/6c2067f9-82df-4141-8c99-bacecf60b37f_0-180.mp3	332.02	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/6c2067f9-82df-4141-8c99-bacecf60b37f_1729-1909.mp3	331.21	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/6c2067f9-82df-4141-8c99-bacecf60b37f_864-1044.mp3	332.416	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/6de4f1c8-a32c-4ee0-9220-9108dcfdf67f_0-180.mp3	346.72	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6e922c43-cf72-46b2-9f40-efde24c5de13_0-180.mp3	138.836	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/6f2504c0-3b3a-4169-a586-7e139a1ee7ef_0-180.mp3	133.977	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/6f2ff6eb-92a4-4125-ad9b-f02cffd3d62a_0-180.mp3	139.464	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/6f4cc2d5-b062-40f9-bdf1-eb961e6f8f45_0-180.mp3	156.456	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6f4cc2d5-b062-40f9-bdf1-eb961e6f8f45_1512-1692.mp3	156.822	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6f4cc2d5-b062-40f9-bdf1-eb961e6f8f45_3024-3204.mp3	156.502	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/6fb47e57-cdbe-4538-b81c-fd5e43caa64b_0-180.mp3	141.356	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/70b0dd53-2a4d-4e59-bc6d-fd92a8b1b3f2_0-180.mp3	155.537	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/7199a72c-c660-40dc-8cb9-bc941ae4e8a2_0-180.mp3	140.725	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/7199a72c-c660-40dc-8cb9-bc941ae4e8a2_1574-1754.mp3	140.952	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/7199a72c-c660-40dc-8cb9-bc941ae4e8a2_787-967.mp3	140.66	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/7290c802-19b6-4116-b74f-84fa3f4aa85f_0-180.mp3	129.402	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7297b84b-c8d4-492d-a498-9e99e738dafb_0-180.mp3	145.368	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/72f1c5a9-91a1-4b62-976f-7af979f8c763_0-180.mp3	135.816	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/72f1c5a9-91a1-4b62-976f-7af979f8c763_1021-1201.mp3	134.826	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/72f1c5a9-91a1-4b62-976f-7af979f8c763_510-690.mp3	134.221	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7344b268-741a-444f-81ed-f7c89fefe020_0-180.mp3	138.226	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/74a866cf-4ec7-47bb-817d-6d4d990951ec_0-180.mp3	130.697	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/7689b486-74f5-4cbd-a6ca-a4e91e090b2f_0-180.mp3	168.229	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/7691ba03-79f9-4612-a7a0-dc4522c8b89c_0-180.mp3	182.847	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/76bca21d-6dcf-4e96-912a-f50437aa3db3_0-180.mp3	321.58	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/76f1035e-662f-495e-99fc-94b62fdc002f_0-180.mp3	146.882	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/776c9034-a445-4bc7-892a-82cbfb5ff2f1_0-180.mp3	154.018	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/7970115a-cc46-4678-a067-e47236435ba7_0-180.mp3	192.769	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/7a2ad9f9-d845-421f-9ea5-fa82a531ac37_0-180.mp3	168.389	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/7a97a224-559e-415f-8c52-ae0c44edf39d_0-180.mp3	173.154	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/7b3bb9da-61c4-4589-bef3-c10209a3c1f1_0-180.mp3	154.049	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/7c12e1e5-f5c9-4269-ba0c-4d36a5c71ca3_0-180.mp3	197.653	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/7c12e1e5-f5c9-4269-ba0c-4d36a5c71ca3_1239-1419.mp3	196.931	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/7c12e1e5-f5c9-4269-ba0c-4d36a5c71ca3_619-799.mp3	196.926	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/7d0561b3-4aef-4702-95da-3ebbda964d9a_0-180.mp3	143.822	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/7f303a17-e809-400d-b677-509de566c377_0-180.mp3	146.407	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/7f303a17-e809-400d-b677-509de566c377_1088-1268.mp3	145.976	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/7f303a17-e809-400d-b677-509de566c377_544-724.mp3	292.223	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/7f6677bc-5bf7-47dd-a5ba-b220d7c58174_0-180.mp3	131.61	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/80bd7cbe-8a84-42a9-922f-ca7bb4e4546d_0-180.mp3	133.983	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/80c94c75-4175-40ca-9f23-4e5a04f5e9cb_0-180.mp3	233.529	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/80c94c75-4175-40ca-9f23-4e5a04f5e9cb_1083-1263.mp3	233.237	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/80c94c75-4175-40ca-9f23-4e5a04f5e9cb_2167-2347.mp3	232.311	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/80dac902-168f-49d4-992d-4b62d0aeb7ce_0-180.mp3	164.742	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/8296a249-801d-40ad-942b-91869978fcf2_0-180.mp3	147.399	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/8296a249-801d-40ad-942b-91869978fcf2_1074-1254.mp3	147.514	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/8296a249-801d-40ad-942b-91869978fcf2_537-717.mp3	147.261	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/83ea606c-3dc1-40b2-b99c-adcb722d25be_0-180.mp3	140.345	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/83ea606c-3dc1-40b2-b99c-adcb722d25be_1257-1437.mp3	140.334	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/83ea606c-3dc1-40b2-b99c-adcb722d25be_628-808.mp3	140.603	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/842df58e-b16f-4853-8201-dee522f45483_0-180.mp3	140.307	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/84b20565-5e49-41f7-95a9-6ef495e85ff4_0-180.mp3	197.453	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/84d55da4-5f22-4b1a-88ad-aff6d6510b60_0-180.mp3	183.408	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/84f6377d-242c-41fb-a1f3-3e00274b92f1_0-180.mp3	153.704	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/84f6377d-242c-41fb-a1f3-3e00274b92f1_1077-1257.mp3	154.155	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/84f6377d-242c-41fb-a1f3-3e00274b92f1_538-718.mp3	153.471	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/88d8196a-123a-4306-9856-4ce3faca14fc_0-180.mp3	163.692	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/89841023-9a2a-4f6c-8cb6-f2d446e813af_0-180.mp3	156.249	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/8b065998-c988-4c70-bf33-cb3428ce2d25_0-180.mp3	146.199	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8b065998-c988-4c70-bf33-cb3428ce2d25_1391-1571.mp3	145.967	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8b065998-c988-4c70-bf33-cb3428ce2d25_695-875.mp3	146.327	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8c04166b-24af-4b51-8eda-7c9fd19f0096_0-180.mp3	131.947	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8c04166b-24af-4b51-8eda-7c9fd19f0096_1371-1551.mp3	132.151	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8c04166b-24af-4b51-8eda-7c9fd19f0096_685-865.mp3	132.666	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/8cd7367e-8ae9-4135-b4cd-1ed05b5c64b9_0-180.mp3	138.607	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/8cd7367e-8ae9-4135-b4cd-1ed05b5c64b9_389-569.mp3	138.846	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/8cd7367e-8ae9-4135-b4cd-1ed05b5c64b9_779-959.mp3	138.407	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/8faffeb0-d59f-4f8a-952d-e38b9adc0122_0-180.mp3	346.54	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/90901e54-9c37-476d-8a71-541725efa852_0-180.mp3	138.36	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/90b8c966-331f-47f6-855d-a414f7eec280_0-180.mp3	269.286	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/90c3b772-189c-411e-aea5-a7c6ee9748a7_0-180.mp3	154.487	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/90c3b772-189c-411e-aea5-a7c6ee9748a7_376-556.mp3	154.525	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/90c3b772-189c-411e-aea5-a7c6ee9748a7_753-933.mp3	154.871	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/91517732-ab95-4b42-8bef-93c065cd7018_0-180.mp3	206.702	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/91768f2f-6a9a-47be-8d11-ed1946c5cf77_0-180.mp3	131.358	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/91768f2f-6a9a-47be-8d11-ed1946c5cf77_1220-1400.mp3	131.244	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/91768f2f-6a9a-47be-8d11-ed1946c5cf77_2441-2621.mp3	132.234	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/930ae825-111c-4dd5-b8be-de609fd5202d_0-180.mp3	214.113	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/93168ebf-beb1-42b5-b67b-429f870ec6b2_0-180.mp3	159.737	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/93168ebf-beb1-42b5-b67b-429f870ec6b2_452-632.mp3	160.25	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/93168ebf-beb1-42b5-b67b-429f870ec6b2_905-1085.mp3	159.663	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/932be692-9ff8-4fe1-8546-b92b2d3db696_0-180.mp3	231.602	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/93ec5381-1ff3-4f57-a170-1ea0e0109eff_0-180.mp3	184.649	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9438f9d0-869f-44db-a474-119732a0f36a_0-180.mp3	192.926	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9505af2e-c772-49ef-834f-3f614e1117ac_0-180.mp3	206.983	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/950c9b6a-53e6-43e2-9339-82ba49ade152_0-180.mp3	148.585	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/950c9b6a-53e6-43e2-9339-82ba49ade152_1554-1734.mp3	148.535	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/950c9b6a-53e6-43e2-9339-82ba49ade152_777-957.mp3	148.579	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/960a3be4-d5b3-4247-8558-80c77c0925cd_0-180.mp3	140.402	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/9709590d-cc8c-4da6-84e6-a044756a3b76_0-180.mp3	239.005	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/979c66da-22ff-4609-8272-10d11862d7cd_0-180.mp3	128.951	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9a6c50a7-2b7a-45b5-bad0-a7b2dd3e0169_0-180.mp3	139.549	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9a6c50a7-2b7a-45b5-bad0-a7b2dd3e0169_402-582.mp3	139.676	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9a6c50a7-2b7a-45b5-bad0-a7b2dd3e0169_805-985.mp3	139.445	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9a6fc3fb-6434-4216-91a6-b4c16406482b_0-180.mp3	179.488	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9b01c16f-0e27-446b-b927-15a912b2f862_0-180.mp3	130.769	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9bb4aa9f-1e14-4193-876d-261a4d8f59f4_0-180.mp3	142.086	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9c017a70-3bd2-438b-8ada-e9ab82e40089_0-180.mp3	156.056	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/9cbf0762-cce3-42c7-babe-aca8888b7a18_0-180.mp3	142.342	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/9e27e670-090b-4191-b871-82e4c18b7be1_0-180.mp3	206.394	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/9f273724-431e-4d46-95f7-d74ca1fdb14e_0-180.mp3	131.703	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a074b89d-7471-49ac-8fef-1ca0078a0307_0-180.mp3	155.68	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/a082201d-99ac-43dd-bad6-71cb8cd8d44c_0-180.mp3	131.425	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a0a7b078-f8c8-4688-a79a-45bb5a488fda_0-180.mp3	173.781	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a_0-180.mp3	131.385	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a_442-622.mp3	131.672	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a23c6fde-1c17-4c74-a7c6-1dceb60d945a_884-1064.mp3	131.425	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a2b822ce-4594-4f3f-85b6-c41c5269c593_0-180.mp3	193.199	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a2b822ce-4594-4f3f-85b6-c41c5269c593_373-553.mp3	193.237	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a2b822ce-4594-4f3f-85b6-c41c5269c593_746-926.mp3	194.275	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a4d32899-e27c-4aa1-9620-dafbcdecec0c_0-180.mp3	141.5	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a5aadd9b-66a3-411c-8d86-ba35f5b4804f_0-180.mp3	164.119	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28_0-180.mp3	140.049	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28_1306-1486.mp3	140.136	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a6da08dd-b799-44cf-885b-05ac547a7d28_2612-2792.mp3	140.373	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd_0-180.mp3	207.015	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd_1128-1308.mp3	207.294	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a7bfcbd5-0f0c-4564-ad78-d61cfae686fd_564-744.mp3	206.575	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462_0-180.mp3	158.924	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462_467-647.mp3	158.808	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8b0d70f-4f08-40cd-b0c5-05926f0ba462_935-1115.mp3	159.196	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8ded29b-b001-4be2-9134-81aacdb8dad0_0-180.mp3	190.012	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/a8f47b67-7e60-4941-95ff-da9f2969246d_0-180.mp3	178.426	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/a8fa188e-4be8-4499-bce1-a9ab37df74ff_0-180.mp3	129.503	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aa97b27e-4fd3-4130-865d-77a16ac59246_0-180.mp3	168.191	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/aa97b27e-4fd3-4130-865d-77a16ac59246_1663-1843.mp3	169.183	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/aa97b27e-4fd3-4130-865d-77a16ac59246_831-1011.mp3	169.403	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/aaa77365-8f3d-4a7d-9fb7-b81a82b40771_0-180.mp3	354.028	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/aabd58b6-62af-42e3-8e84-d246a22a5998_0-180.mp3	269.358	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931_0-180.mp3	145.419	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931_1016-1196.mp3	144.77	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/aafe3338-0c73-4c3f-9b22-4ced612bf931_2032-2212.mp3	145.88	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/abee3d98-f392-4a84-a570-3ae3ac7666da_0-180.mp3	197.695	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/ace42e6f-549b-4ab0-b7ee-c94e5f36da1a_0-180.mp3	130.544	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/ad1dd589-a6d7-4f2a-bfd6-356e29c5eb66_0-180.mp3	155.212	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717_0-180.mp3	156.099	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717_436-616.mp3	155.052	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ad5409bc-fa5d-48ca-adf1-c753c2f53717_873-1053.mp3	154.838	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/ae558612-c641-4a25-8645-e5315fa99d2a_0-180.mp3	156.371	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/af6e95d7-a65a-4c70-9087-40620212b1bc_0-180.mp3	165.532	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/af6e95d7-a65a-4c70-9087-40620212b1bc_1675-1855.mp3	167.152	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/af6e95d7-a65a-4c70-9087-40620212b1bc_837-1017.mp3	166.31	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/af89b6bd-3383-47db-a012-357ac813fffb_0-180.mp3	146.949	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/af89b6bd-3383-47db-a012-357ac813fffb_1306-1486.mp3	147.817	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/af89b6bd-3383-47db-a012-357ac813fffb_653-833.mp3	146.71	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/afd2b465-4313-42b3-984e-40ea1aabab10_0-180.mp3	129.609	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b02b69e1-1a15-4085-ae2e-c1d85a5b81f5_0-180.mp3	167.818	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/b468b4e9-61d7-4641-80bb-ea499d8624d1_0-180.mp3	163.966	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/b60da3ab-776e-4a76-a8da-f21e4891584a_0-180.mp3	200.168	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/b66568ca-28cf-4589-80cb-ed2e03bffbfe_0-180.mp3	130.981	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b6e55559-aa51-47a8-96d7-5d72045abf2c_0-180.mp3	142.394	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea_0-180.mp3	139.297	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea_1322-1502.mp3	139.417	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b79929aa-6dc9-4bdb-bfb1-f0c40dcbf7ea_661-841.mp3	139.998	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b821486b-b734-4c8e-b876-ccb6519d121f_0-180.mp3	132.701	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9_0-180.mp3	159.687	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9_458-638.mp3	159.815	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b89ad07e-cc96-429e-8197-fb86e06d7ad9_917-1097.mp3	159.67	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/b8b1d8d2-dc06-4430-bccb-1b7dac147a9e_0-180.mp3	139.817	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/b8be0d4a-4d99-43a1-bfaa-3214c178fe2a_0-180.mp3	166.63	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/b93a29b5-e7d0-4e62-9aa3-18e6456a5945_0-180.mp3	306.798	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/bac62967-76b2-454c-b339-575113eec02d_0-180.mp3	190.317	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bb6c78f8-8f00-4da3-b283-4a4dd701cb5d_0-180.mp3	125.688	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bb84c16a-f627-497c-9788-ec541337e335_0-180.mp3	196.892	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bbbbea5b-bba7-44e1-90fc-0fca0a0b65a3_0-180.mp3	192.675	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bbee764d-7406-47ce-821a-a82030b89eca_0-180.mp3	197.684	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27_0-180.mp3	142.78	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27_449-629.mp3	142.64	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bce22707-3ce2-4810-948f-c55b795abe27_899-1079.mp3	142.871	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/bd40e6c5-5cc5-4cbc-bc6d-5e0df14575ab_0-180.mp3	210.242	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/bd81085d-43fb-4f53-ae33-7291ce7eefac_0-180.mp3	132.973	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bd92848a-e29e-4de2-80ba-9420e56bb5e1_0-180.mp3	154.851	Carnatic	NA	Female	instrumental
TonicDataset/CM/audio/be9ce223-4086-4002-a417-92c13b979b34_0-180.mp3	131.879	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/bf0ea122-796b-47f0-8768-e8b88af678ad_0-180.mp3	205.903	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/c0945b31-038d-4473-bba7-01039e72ee5f_0-180.mp3	138	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c1771dbf-df4c-4824-8f8f-a24a8682ede5_0-180.mp3	335.234	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/c1818aaf-9991-4d1e-86b0-65f2d21930da_0-180.mp3	307.254	Hindustani	NA	Male	instrumental
TonicDataset/CM/audio/c218fbdf-667f-46b9-a843-2151ec4bfb82_0-180.mp3	125.535	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c3b52ceb-22f2-4813-b75e-dd0c0a91456f_0-180.mp3	158.804	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8_0-180.mp3	145.314	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8_380-560.mp3	145.252	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c57c6d77-cefd-42e2-9842-f55bb4bc2ca8_761-941.mp3	145.106	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c5976719-6376-4522-b62e-1cad0136aebc_0-180.mp3	161.845	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/c6758c9e-fd4e-4d55-a250-5283fff6741f_0-180.mp3	205.961	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/c7fc20f8-6d40-40a5-9be7-78c6addfcff9_0-180.mp3	161.464	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/c82417ab-6976-4115-b607-025c4665e5b8_0-180.mp3	142.084	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c9ebd1b1-3d57-403a-b94f-977c25c2fd8f_0-180.mp3	156.986	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/c9f07bd4-e830-4a5c-8de4-df2952858086_0-180.mp3	174.135	Carnatic	NA	Male	instrumental
TonicDataset/CM/audio/ca323119-2bba-40df-ab7c-8bb1eeb860a8_0-180.mp3	138.673	Carnatic	NA	Female	vocal
