path	tonic(hz)	tradition	artist_name	gender	vocal_instrumental
TonicDataset/CM/audio/f0c0c995-012e-458a-baae-6c03ea7a598a.mp3	141.918	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/f2946bb4-e863-422c-9555-47842cfb0dd7.mp3	131.21	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f2f08761-2e2d-4ead-8194-95e441f1a32d.mp3	142.081	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f30cc3e2-1090-405f-a54c-15613682adb2.mp3	155.171	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f4b9e94f-7459-4c98-85bd-be1e6823332f.mp3	118.96	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f5395581-b837-479f-92cf-28e02ddd6ff2.mp3	131.11	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f60ab9a4-c1bd-411f-8f64-52915bb5fbb7.mp3	131.244	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f7c07ffe-ecf4-4ff4-9dba-46cb57e93657.mp3	184.833	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/f80afa32-953d-442a-b4e6-207a98d42706.mp3	134.422	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f8a59e96-d548-4ac1-bed6-9cee22fcf23a.mp3	134.659	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/f8c19166-34d9-4cc7-a7ab-3f128faf282f.mp3	146.464	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/fa61b3ec-f0cc-4ff8-9b8b-498f88d6cf6a.mp3	160.577	Hindustani	NA	Male	vocal
TonicDataset/CM/audio/faf6650c-9bc7-443a-98cc-777fb8b4730a.mp3	233.146	Hindustani	NA	Female	vocal
TonicDataset/CM/audio/fb7fcd7b-5dab-4186-a29b-1315fa65ac3f.mp3	135.715	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/fcaf0f41-b69b-4052-ab3a-75e77b99b445.mp3	185.389	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/fd332fde-6830-4861-b8a0-d987f339a1b1.mp3	128.964	Carnatic	NA	Male	vocal
TonicDataset/CM/audio/fe63aa10-bfa0-4dc6-9845-e57811c2feaa.mp3	206.155	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/ff5c35cb-504d-4e19-a2bb-75195114f388.mp3	193.649	Carnatic	NA	Female	vocal
TonicDataset/CM/audio/ff70a092-0893-4836-a2a2-7ea654d171c9.mp3	233.461	Hindustani	NA	Female	vocal
